Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,org:group,resource country,organization country,organization involved,org:role,concept:name,impact,product,lifecycle:transition
1-658063672,Accepted-In Progress,Mikael,2012-02-03 01:19:18.000,Variant 2,2,Org line C,Sweden,se,G273 3rd,C_6,Accepted,High,PROD802,In Progress
1-658063672,Accepted-Wait,Mikael,2012-03-01 19:58:47.000,Variant 2,2,Org line C,Sweden,se,G273 3rd,C_6,Accepted,High,PROD802,Wait
1-658063672,Completed-Closed,Mikael,2012-05-09 21:42:09.000,Variant 2,2,Org line C,Sweden,se,G273 3rd,C_6,Completed,High,PROD802,Closed
1-658092528,Accepted-In Progress,Jay,2012-02-03 02:19:22.000,Variant 1,1,Org line C,USA,us,G88 2nd,E_4,Accepted,Major,PROD348,In Progress
1-658092528,Completed-Closed,Jay,2012-02-03 02:20:53.000,Variant 1,1,Org line C,USA,us,G88 2nd,E_4,Completed,Major,PROD348,Closed
1-658125909,Accepted-In Progress,Joshua,2012-02-03 02:46:19.000,Variant 1,1,Org line C,USA,us,G88 2nd,E_4,Accepted,Medium,PROD104,In Progress
1-658125909,Completed-Closed,Joshua,2012-02-14 01:48:46.000,Variant 1,1,Org line C,USA,us,G88 2nd,E_4,Completed,Medium,PROD104,Closed
1-658259614,Accepted-In Progress,Cesar,2012-02-03 07:26:06.000,Variant 1,1,Org line C,Mexico,mx,N13 2nd,,Accepted,Medium,PROD572,In Progress
1-658259614,Completed-Closed,Cesar,2012-02-03 07:51:44.000,Variant 1,1,Org line C,Mexico,mx,N13 2nd,,Completed,Medium,PROD572,Closed
1-658537939,Accepted-In Progress,Mariusz,2012-02-03 20:31:25.000,Variant 2,2,Org line A2,POLAND,se,G362 3rd,A2_3,Accepted,High,PROD241,In Progress
1-658537939,Accepted-Wait,Mariusz,2012-02-03 20:38:25.000,Variant 2,2,Org line A2,POLAND,se,G362 3rd,A2_3,Accepted,High,PROD241,Wait
1-658537939,Completed-Closed,Mariusz,2012-02-06 18:53:27.000,Variant 2,2,Org line A2,POLAND,se,G362 3rd,A2_3,Completed,High,PROD241,Closed
1-658594692,Accepted-In Progress,Grzegorz,2012-02-04 00:25:04.000,Variant 2,2,Org line A2,POLAND,pl,N26 2nd,A2_3,Accepted,Medium,PROD791,In Progress
1-658594692,Accepted-Wait,Grzegorz,2012-02-08 19:37:57.000,Variant 2,2,Org line A2,POLAND,pl,N26 2nd,A2_3,Accepted,Medium,PROD791,Wait
1-658594692,Completed-Closed,Grzegorz,2012-04-23 21:09:22.000,Variant 2,2,Org line A2,POLAND,pl,N26 2nd,A2_3,Completed,Medium,PROD791,Closed
1-658627294,Accepted-In Progress,Julien,2012-02-03 23:18:01.000,Variant 3,3,Org line C,France,fr,U5 2nd,,Accepted,Major,PROD773,In Progress
1-658627294,Accepted-In Progress,Julien,2012-03-28 17:43:29.000,Variant 3,3,Org line C,France,fr,U5 2nd,,Accepted,Major,PROD773,In Progress
1-658627294,Completed-Closed,Julien,2012-03-28 17:57:24.000,Variant 3,3,Org line C,France,fr,U5 2nd,,Completed,Major,PROD773,Closed
1-658627419,Accepted-In Progress,Julien,2012-02-03 23:30:21.000,Variant 3,3,Org line C,France,fr,U5 2nd,,Accepted,Major,PROD773,In Progress
1-658627419,Accepted-In Progress,Julien,2012-03-28 17:58:54.000,Variant 3,3,Org line C,France,fr,U5 2nd,,Accepted,Major,PROD773,In Progress
1-658627419,Completed-Closed,Julien,2012-03-28 18:04:32.000,Variant 3,3,Org line C,France,fr,U5 2nd,,Completed,Major,PROD773,Closed
1-658792860,Accepted-In Progress,Fabien,2012-02-04 03:33:02.000,Variant 3,3,Org line C,France,se,G273 3rd,C_6,Accepted,High,PROD803,In Progress
1-658792860,Accepted-In Progress,Fabien,2012-04-02 20:01:34.000,Variant 3,3,Org line C,France,se,G273 3rd,C_6,Accepted,High,PROD803,In Progress
1-658792860,Completed-Closed,Fabien,2012-04-02 20:03:40.000,Variant 3,3,Org line C,France,se,G273 3rd,C_6,Completed,High,PROD803,Closed
1-659137375,Accepted-In Progress,Irfan,2012-02-06 17:23:05.000,Variant 2,2,Org line C,INDIA,us,G88 2nd,E_4,Accepted,Medium,PROD181,In Progress
1-659137375,Accepted-Wait,Irfan,2012-02-06 19:17:54.000,Variant 2,2,Org line C,INDIA,us,G88 2nd,E_4,Accepted,Medium,PROD181,Wait
1-659137375,Completed-Closed,Irfan,2012-03-29 17:00:58.000,Variant 2,2,Org line C,INDIA,us,G88 2nd,E_4,Completed,Medium,PROD181,Closed
1-659170761,Accepted-In Progress,Asim,2012-02-06 17:51:45.000,Variant 1,1,Org line A2,France,fr,V23 2nd,A2_4,Accepted,Medium,PROD231,In Progress
1-659170761,Completed-Closed,Asim,2012-02-23 01:02:21.000,Variant 1,1,Org line A2,France,fr,V23 2nd,A2_4,Completed,Medium,PROD231,Closed
1-659231191,Accepted-In Progress,Mattias,2012-02-06 19:19:01.000,Variant 1,1,Org line G4,Sweden,se,S28 2nd,,Accepted,Medium,PROD108,In Progress
1-659231191,Completed-Closed,Mattias,2012-02-28 00:01:19.000,Variant 1,1,Org line G4,Sweden,se,S28 2nd,,Completed,Medium,PROD108,Closed
1-659284621,Accepted-In Progress,Ludovic,2012-02-06 19:55:34.000,Variant 1,1,Org line C,France,fr,G225 3rd,C_6,Accepted,Low,PROD481,In Progress
1-659284621,Completed-Closed,Ludovic,2012-02-06 20:00:16.000,Variant 1,1,Org line C,France,fr,G225 3rd,C_6,Completed,Low,PROD481,Closed
1-659284863,Accepted-In Progress,Ludovic,2012-02-06 19:58:23.000,Variant 1,1,Org line C,France,fr,G225 3rd,C_6,Accepted,Low,PROD256,In Progress
1-659284863,Completed-Closed,Ludovic,2012-02-06 20:00:54.000,Variant 1,1,Org line C,France,fr,G225 3rd,C_6,Completed,Low,PROD256,Closed
1-659376592,Accepted-In Progress,Roland,2012-02-06 22:10:31.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Accepted,High,PROD374,In Progress
1-659376592,Completed-Closed,Roland,2012-02-09 22:59:59.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Completed,High,PROD374,Closed
1-659539868,Accepted-In Progress,Kristina,2012-02-06 23:52:56.000,Variant 1,1,Org line A2,Sweden,se,S21 2nd,A2_3,Accepted,Medium,PROD231,In Progress
1-659539868,Completed-Closed,Kristina,2012-03-27 22:45:36.000,Variant 1,1,Org line A2,Sweden,se,S21 2nd,A2_3,Completed,Medium,PROD231,Closed
1-659618631,Accepted-In Progress,Bharath,2012-02-07 01:05:43.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD397,In Progress
1-659618631,Completed-Closed,Bharath,2012-02-20 20:18:15.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Completed,Medium,PROD397,Closed
1-659716213,Queued-Awaiting Assignment,Shelly,2012-02-07 03:50:13.000,Variant 5,5,Org line A2,USA,us,N24 2nd,A2_1,Queued,Major,PROD214,Awaiting Assignment
1-659716213,Accepted-In Progress,Stephen,2012-02-16 00:22:00.000,Variant 5,5,Org line A2,USA,us,N30 2nd,A2_5,Accepted,Major,PROD214,In Progress
1-659716213,Completed-Closed,Stephen,2012-02-16 00:25:04.000,Variant 5,5,Org line A2,USA,us,N30 2nd,A2_5,Completed,Major,PROD214,Closed
1-659718901,Accepted-In Progress,Craig,2012-02-07 03:31:49.000,Variant 14,14,Org line F,Sweden,us,S1 2nd,,Accepted,High,PROD807,In Progress
1-659718901,Accepted-In Progress,Craig,2012-02-07 03:56:03.000,Variant 14,14,Org line F,Sweden,us,S1 2nd,,Accepted,High,PROD807,In Progress
1-659718901,Accepted-In Progress,Craig,2012-02-09 01:57:59.000,Variant 14,14,Org line F,Sweden,us,S1 2nd,,Accepted,High,PROD807,In Progress
1-659718901,Accepted-In Progress,Kevin,2012-05-08 01:41:25.000,Variant 14,14,Org line C,USA,us,N6 2nd,,Accepted,High,PROD807,In Progress
1-659718901,Completed-Closed,Kevin,2012-05-08 01:46:40.000,Variant 14,14,Org line C,USA,us,N6 2nd,,Completed,High,PROD807,Closed
1-659782951,Accepted-In Progress,Joshua,2012-02-07 08:40:51.000,Variant 1,1,Org line C,USA,us,G88 2nd,E_4,Accepted,Medium,PROD214,In Progress
1-659782951,Completed-Closed,Joshua,2012-02-18 02:56:13.000,Variant 1,1,Org line C,USA,us,G88 2nd,E_4,Completed,Medium,PROD214,Closed
1-659934601,Accepted-Wait,Lisbeth,2012-02-07 18:16:36.000,Variant 24,24,Org line A2,Sweden,se,A10,A2_5,Accepted,Medium,PROD320,Wait
1-659934601,Accepted-In Progress,Lisbeth,2012-02-22 23:21:42.000,Variant 24,24,Org line A2,Sweden,se,A10,A2_5,Accepted,Medium,PROD320,In Progress
1-659934601,Accepted-Wait,Lisbeth,2012-02-23 18:52:46.000,Variant 24,24,Org line A2,Sweden,se,A10,A2_5,Accepted,Medium,PROD320,Wait
1-659934601,Completed-Closed,Lisbeth,2012-04-16 19:26:35.000,Variant 24,24,Org line A2,Sweden,se,A10,A2_5,Completed,Medium,PROD320,Closed
1-660054568,Accepted-In Progress,Daniel,2012-02-07 22:14:43.000,Variant 1,1,Org line C,Sweden,se,G254 3rd,C_6,Accepted,Major,PROD683,In Progress
1-660054568,Completed-Closed,Daniel,2012-03-07 21:22:21.000,Variant 1,1,Org line C,Sweden,se,G254 3rd,C_6,Completed,Major,PROD683,Closed
1-660374694,Accepted-In Progress,Celine,2012-02-08 01:39:05.000,Variant 9,9,Org line C,France,fr,V42 2nd,V3_3,Accepted,Medium,PROD358,In Progress
1-660374694,Accepted-In Progress,Celine,2012-02-08 02:00:08.000,Variant 9,9,Org line C,France,fr,V42 2nd,V3_3,Accepted,Medium,PROD358,In Progress
1-660374694,Accepted-In Progress,Bruno,2012-02-27 20:02:13.000,Variant 9,9,Org line C,France,fr,V29 2nd,E_6,Accepted,Medium,PROD358,In Progress
1-660374694,Completed-Closed,Bruno,2012-05-09 17:58:09.000,Variant 9,9,Org line C,France,fr,V29 2nd,E_6,Completed,Medium,PROD358,Closed
1-660393401,Accepted-In Progress,Martin,2012-02-08 02:39:58.000,Variant 2,2,Org line C,Sweden,se,G273 3rd,C_6,Accepted,Low,PROD802,In Progress
1-660393401,Accepted-Wait,Martin,2012-02-21 23:19:07.000,Variant 2,2,Org line C,Sweden,se,G273 3rd,C_6,Accepted,Low,PROD802,Wait
1-660393401,Completed-Closed,Martin,2012-02-28 19:19:20.000,Variant 2,2,Org line C,Sweden,se,G273 3rd,C_6,Completed,Low,PROD802,Closed
1-660483225,Accepted-In Progress,Chiranjeevi,2012-02-08 15:40:13.000,Variant 1,1,Org line C,INDIA,se,G294 2nd,E_1,Accepted,Medium,PROD306,In Progress
1-660483225,Completed-Closed,Chiranjeevi,2012-02-21 15:45:11.000,Variant 1,1,Org line C,INDIA,se,G294 2nd,E_1,Completed,Medium,PROD306,Closed
1-660592931,Accepted-In Progress,Marie-Aimee,2012-02-08 15:27:07.000,Variant 1,1,Org line C,France,be,G64 2nd,E_3,Accepted,High,PROD379,In Progress
1-660592931,Completed-Closed,Marie-Aimee,2012-03-14 20:48:45.000,Variant 1,1,Org line C,France,be,G64 2nd,E_3,Completed,High,PROD379,Closed
1-660602952,Accepted-In Progress,Devashish,2012-02-08 16:59:21.000,Variant 1,1,Org line C,Sweden,in,G93 2nd,E_4,Accepted,Medium,PROD279,In Progress
1-660602952,Completed-Closed,Devashish,2012-02-21 18:05:31.000,Variant 1,1,Org line C,Sweden,in,G93 2nd,E_4,Completed,Medium,PROD279,Closed
1-660785867,Accepted-In Progress,Pär,2012-02-08 22:08:49.000,Variant 1,1,Org line A2,Sweden,se,A10,A2_5,Accepted,Medium,PROD236,In Progress
1-660785867,Completed-Closed,Pär,2012-03-06 00:46:09.000,Variant 1,1,Org line A2,Sweden,se,A10,A2_5,Completed,Medium,PROD236,Closed
1-660786538,Accepted-In Progress,Pascal,2012-02-08 22:48:12.000,Variant 2,2,Org line C,Sweden,se,G273 3rd,C_6,Accepted,Medium,PROD804,In Progress
1-660786538,Accepted-Wait,Pascal,2012-02-08 22:57:33.000,Variant 2,2,Org line C,Sweden,se,G273 3rd,C_6,Accepted,Medium,PROD804,Wait
1-660786538,Completed-Closed,Pascal,2012-04-11 21:26:45.000,Variant 2,2,Org line C,Sweden,se,G273 3rd,C_6,Completed,Medium,PROD804,Closed
1-660808741,Accepted-In Progress,Swetha,2012-02-08 22:37:06.000,Variant 1,1,Org line C,INDIA,se,G153 2nd,E_7,Accepted,Medium,PROD673,In Progress
1-660808741,Completed-Closed,Swetha,2012-03-26 15:49:43.000,Variant 1,1,Org line C,INDIA,se,G153 2nd,E_7,Completed,Medium,PROD673,Closed
1-660873096,Accepted-In Progress,Ann-Charlotte,2012-02-09 00:13:39.000,Variant 1,1,Org line A2,Sweden,se,S35 2nd,A2_3,Accepted,Low,PROD368,In Progress
1-660873096,Completed-Closed,Ann-Charlotte,2012-03-14 22:14:52.000,Variant 1,1,Org line A2,Sweden,se,S35 2nd,A2_3,Completed,Low,PROD368,Closed
1-660903884,Queued-Awaiting Assignment,Emil,2012-02-09 00:27:42.000,Variant 5,5,Org line C,Sweden,se,G148 3rd,C_6,Queued,Medium,PROD544,Awaiting Assignment
1-660903884,Accepted-In Progress,Emil,2012-04-04 18:59:21.000,Variant 5,5,Org line C,Sweden,se,G148 3rd,C_6,Accepted,Medium,PROD544,In Progress
1-660903884,Completed-Closed,Emil,2012-04-04 18:59:32.000,Variant 5,5,Org line C,Sweden,se,G148 3rd,C_6,Completed,Medium,PROD544,Closed
1-660908181,Accepted-In Progress,Alan,2012-02-09 00:35:26.000,Variant 1,1,Org line A2,USA,se,G30 2nd,A2_2,Accepted,Low,PROD378,In Progress
1-660908181,Completed-Closed,Alan,2012-04-11 23:31:25.000,Variant 1,1,Org line A2,USA,se,G30 2nd,A2_2,Completed,Low,PROD378,Closed
1-660948681,Accepted-In Progress,Lars,2012-02-09 01:08:45.000,Variant 1,1,Org line V2,Sweden,se,T2 2nd,,Accepted,Medium,PROD492,In Progress
1-660948681,Completed-Closed,Lars,2012-05-23 17:47:43.000,Variant 1,1,Org line V2,Sweden,se,T2 2nd,,Completed,Medium,PROD492,Closed
1-660949435,Accepted-In Progress,Roland,2012-02-09 02:37:29.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Accepted,Low,PROD374,In Progress
1-660949435,Completed-Closed,Roland,2012-03-13 21:05:07.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Completed,Low,PROD374,Closed
1-660956878,Accepted-In Progress,Jay,2012-02-09 01:39:59.000,Variant 1,1,Org line A2,USA,us,N30 2nd,A2_5,Accepted,Low,PROD485,In Progress
1-660956878,Completed-Closed,Jay,2012-03-15 03:53:11.000,Variant 1,1,Org line A2,USA,us,N30 2nd,A2_5,Completed,Low,PROD485,Closed
1-661132868,Accepted-In Progress,Michael,2012-02-09 16:15:14.000,Variant 1,1,Org line C,Sweden,be,G213 2nd,E_1,Accepted,Major,PROD715,In Progress
1-661132868,Completed-Closed,Michael,2012-02-23 19:10:50.000,Variant 1,1,Org line C,Sweden,be,G213 2nd,E_1,Completed,Major,PROD715,Closed
1-661231558,Accepted-In Progress,Hineesh,2012-02-09 19:22:23.000,Variant 1,1,Org line C,INDIA,us,G88 2nd,E_4,Accepted,Major,PROD793,In Progress
1-661231558,Completed-Closed,Hineesh,2012-03-06 01:22:49.000,Variant 1,1,Org line C,INDIA,us,G88 2nd,E_4,Completed,Major,PROD793,Closed
1-661706786,Accepted-In Progress,Saki,2012-02-09 20:55:45.000,Variant 2,2,Org line A2,Sweden,us,G113 2nd,A2_4,Accepted,High,PROD521,In Progress
1-661706786,Accepted-Wait,Saki,2012-02-17 02:45:37.000,Variant 2,2,Org line A2,Sweden,us,G113 2nd,A2_4,Accepted,High,PROD521,Wait
1-661706786,Completed-Closed,Saki,2012-05-02 17:37:53.000,Variant 2,2,Org line A2,Sweden,us,G113 2nd,A2_4,Completed,High,PROD521,Closed
1-662272981,Accepted-In Progress,Bengt,2012-02-09 23:21:54.000,Variant 2,2,Org line A2,Sweden,se,L38 3rd,D_1,Accepted,Medium,PROD607,In Progress
1-662272981,Accepted-Wait,Bengt,2012-02-13 20:23:18.000,Variant 2,2,Org line A2,Sweden,se,L38 3rd,D_1,Accepted,Medium,PROD607,Wait
1-662272981,Completed-Closed,Bengt,2012-02-22 20:19:01.000,Variant 2,2,Org line A2,Sweden,se,L38 3rd,D_1,Completed,Medium,PROD607,Closed
1-662956121,Accepted-In Progress,Srinivasa,2012-02-09 23:38:09.000,Variant 1,1,Org line C,INDIA,in,G165 2nd,E_7,Accepted,High,PROD671,In Progress
1-662956121,Completed-Closed,Srinivasa,2012-03-26 13:26:59.000,Variant 1,1,Org line C,INDIA,in,G165 2nd,E_7,Completed,High,PROD671,Closed
1-663749238,Accepted-In Progress,Jitender,2012-02-10 02:27:01.000,Variant 2,2,Org line C,Sweden,in,G263 2nd,E_10,Accepted,Low,PROD104,In Progress
1-663749238,Accepted-Wait,Jitender,2012-02-10 02:51:03.000,Variant 2,2,Org line C,Sweden,in,G263 2nd,E_10,Accepted,Low,PROD104,Wait
1-663749238,Completed-Closed,Jitender,2012-02-28 01:46:08.000,Variant 2,2,Org line C,Sweden,in,G263 2nd,E_10,Completed,Low,PROD104,Closed
1-663851111,Accepted-In Progress,Leif,2012-02-10 02:06:08.000,Variant 1,1,Org line C,Sweden,se,G285 2nd,E_10,Accepted,High,PROD646,In Progress
1-663851111,Completed-Closed,Leif,2012-03-01 20:10:26.000,Variant 1,1,Org line C,Sweden,se,G285 2nd,E_10,Completed,High,PROD646,Closed
1-664001411,Accepted-In Progress,Bhavesh,2012-02-10 02:54:55.000,Variant 1,1,Org line C,Sweden,us,G88 2nd,E_4,Accepted,High,OTHERS,In Progress
1-664001411,Completed-Closed,Bhavesh,2012-03-13 18:06:51.000,Variant 1,1,Org line C,Sweden,us,G88 2nd,E_4,Completed,High,OTHERS,Closed
1-664579051,Accepted-In Progress,Katarina,2012-02-10 18:22:07.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,In Progress
1-664579051,Completed-Closed,Katarina,2012-03-01 00:02:49.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Completed,Medium,PROD374,Closed
1-664730121,Accepted-In Progress,Aditi,2012-02-10 19:17:38.000,Variant 2,2,Org line C,Sweden,in,G271 2nd,E_10,Accepted,Medium,PROD802,In Progress
1-664730121,Accepted-Wait,Aditi,2012-02-10 19:33:08.000,Variant 2,2,Org line C,Sweden,in,G271 2nd,E_10,Accepted,Medium,PROD802,Wait
1-664730121,Completed-Closed,Aditi,2012-02-18 00:08:15.000,Variant 2,2,Org line C,Sweden,in,G271 2nd,E_10,Completed,Medium,PROD802,Closed
1-664912261,Accepted-In Progress,Dimitri,2012-02-10 19:42:35.000,Variant 1,1,Org line A2,France,fr,W6 2nd,A2_4,Accepted,High,PROD66,In Progress
1-664912261,Completed-Closed,Dimitri,2012-03-12 19:45:30.000,Variant 1,1,Org line A2,France,fr,W6 2nd,A2_4,Completed,High,PROD66,Closed
1-669144071,Accepted-In Progress,Binod,2012-02-12 04:42:48.000,Variant 1,1,Org line A2,INDIA,in,G123 2nd,D_1,Accepted,High,PROD605,In Progress
1-669144071,Completed-Closed,Binod,2012-02-12 05:07:05.000,Variant 1,1,Org line A2,INDIA,in,G123 2nd,D_1,Completed,High,PROD605,Closed
1-669202942,Accepted-In Progress,Per,2012-02-13 06:31:32.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,In Progress
1-669202942,Completed-Closed,Per,2012-03-28 07:45:40.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Completed,Medium,PROD374,Closed
1-669804759,Accepted-In Progress,Peter,2012-02-13 17:33:37.000,Variant 1,1,Org line C,Sweden,se,G160 2nd,E_7,Accepted,High,PROD673,In Progress
1-669804759,Completed-Closed,Peter,2012-04-02 01:20:09.000,Variant 1,1,Org line C,Sweden,se,G160 2nd,E_7,Completed,High,PROD673,Closed
1-670052598,Accepted-In Progress,Jörgen,2012-02-13 20:34:11.000,Variant 1,1,Org line A2,Sweden,se,G349 3rd,A2_3,Accepted,Medium,PROD80,In Progress
1-670052598,Completed-Closed,Jörgen,2012-02-20 21:10:36.000,Variant 1,1,Org line A2,Sweden,se,G349 3rd,A2_3,Completed,Medium,PROD80,Closed
1-671350354,Accepted-In Progress,Jörgen,2012-02-13 23:25:26.000,Variant 1,1,Org line A2,Sweden,se,G349 3rd,A2_3,Accepted,Medium,PROD80,In Progress
1-671350354,Completed-Closed,Jörgen,2012-02-20 21:10:51.000,Variant 1,1,Org line A2,Sweden,se,G349 3rd,A2_3,Completed,Medium,PROD80,Closed
1-671512033,Accepted-In Progress,Satish,2012-02-13 21:40:55.000,Variant 1,1,Org line C,Sweden,in,G271 2nd,E_10,Accepted,Medium,PROD802,In Progress
1-671512033,Completed-Closed,Satish,2012-02-14 19:01:28.000,Variant 1,1,Org line C,Sweden,in,G271 2nd,E_10,Completed,Medium,PROD802,Closed
1-671933304,Accepted-In Progress,Lisbeth,2012-02-14 02:20:57.000,Variant 2,2,Org line A2,Sweden,se,A10,A2_5,Accepted,Medium,PROD320,In Progress
1-671933304,Accepted-Wait,Lisbeth,2012-02-23 18:52:58.000,Variant 2,2,Org line A2,Sweden,se,A10,A2_5,Accepted,Medium,PROD320,Wait
1-671933304,Completed-Closed,Lisbeth,2012-04-16 19:25:25.000,Variant 2,2,Org line A2,Sweden,se,A10,A2_5,Completed,Medium,PROD320,Closed
1-672299434,Accepted-In Progress,Tomas,2012-02-13 23:07:00.000,Variant 3,3,Org line C,Sweden,se,G155 3rd,C_4,Accepted,Medium,PROD673,In Progress
1-672299434,Accepted-In Progress,Tomas,2012-02-14 08:13:09.000,Variant 3,3,Org line C,Sweden,se,G155 3rd,C_4,Accepted,Medium,PROD673,In Progress
1-672299434,Completed-Closed,Tomas,2012-03-28 18:26:30.000,Variant 3,3,Org line C,Sweden,se,G155 3rd,C_4,Completed,Medium,PROD673,Closed
1-672647650,Accepted-In Progress,Jörgen,2012-02-13 23:47:55.000,Variant 1,1,Org line A2,Sweden,se,G349 3rd,A2_3,Accepted,Medium,PROD93,In Progress
1-672647650,Completed-Closed,Jörgen,2012-02-14 05:57:03.000,Variant 1,1,Org line A2,Sweden,se,G349 3rd,A2_3,Completed,Medium,PROD93,Closed
1-672740630,Accepted-In Progress,Agneta,2012-02-14 00:27:35.000,Variant 3,3,Org line A2,Sweden,se,U6 2nd,A2_3,Accepted,Medium,PROD831,In Progress
1-672740630,Accepted-In Progress,Agneta,2012-02-14 00:28:23.000,Variant 3,3,Org line A2,Sweden,se,U6 2nd,A2_3,Accepted,Medium,PROD831,In Progress
1-672740630,Completed-Closed,Agneta,2012-03-06 00:32:28.000,Variant 3,3,Org line A2,Sweden,se,U6 2nd,A2_3,Completed,Medium,PROD831,Closed
1-672743704,Accepted-In Progress,Ewa,2012-02-14 00:28:36.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,High,PROD98,In Progress
1-672743704,Completed-Closed,Ewa,2012-02-14 19:44:30.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,High,PROD98,Closed
1-672807011,Accepted-In Progress,Anson,2012-02-14 02:45:25.000,Variant 3,3,Org line A2,China,cn,N18 2nd,A2_5,Accepted,Medium,PROD789,In Progress
1-672807011,Accepted-In Progress,Anson,2012-05-11 20:53:52.000,Variant 3,3,Org line A2,China,cn,N18 2nd,A2_5,Accepted,Medium,PROD789,In Progress
1-672807011,Completed-Closed,Anson,2012-05-11 20:54:43.000,Variant 3,3,Org line A2,China,cn,N18 2nd,A2_5,Completed,Medium,PROD789,Closed
1-672860819,Accepted-In Progress,Agneta,2012-02-14 07:26:19.000,Variant 3,3,Org line A2,Sweden,se,U6 2nd,A2_3,Accepted,High,PROD831,In Progress
1-672860819,Accepted-In Progress,Agneta,2012-02-14 07:26:32.000,Variant 3,3,Org line A2,Sweden,se,U6 2nd,A2_3,Accepted,High,PROD831,In Progress
1-672860819,Completed-Closed,Agneta,2012-02-16 18:18:49.000,Variant 3,3,Org line A2,Sweden,se,U6 2nd,A2_3,Completed,High,PROD831,Closed
1-672975080,Queued-Awaiting Assignment,Leif,2012-02-14 19:18:36.000,Variant 5,5,Org line C,Sweden,se,G285 2nd,E_10,Queued,Major,PROD209,Awaiting Assignment
1-672975080,Accepted-In Progress,Steve,2012-02-15 00:17:11.000,Variant 5,5,Org line C,Belgium,se,G285 2nd,E_10,Accepted,Major,PROD209,In Progress
1-672975080,Completed-Closed,Steve,2012-02-15 20:30:42.000,Variant 5,5,Org line C,Belgium,se,G285 2nd,E_10,Completed,Major,PROD209,Closed
1-673056371,Accepted-In Progress,Torbjörn,2012-02-14 18:36:50.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD397,In Progress
1-673056371,Completed-Closed,Torbjörn,2012-04-20 03:39:38.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Completed,Medium,PROD397,Closed
1-673143636,Accepted-In Progress,Ewa,2012-02-14 22:08:20.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,Medium,PROD98,In Progress
1-673143636,Completed-Closed,Ewa,2012-02-14 22:23:55.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD98,Closed
1-673151866,Accepted-In Progress,Erik,2012-02-14 20:16:27.000,Variant 1,1,Org line G4,Sweden,se,S29 2nd,,Accepted,Medium,PROD176,In Progress
1-673151866,Completed-Closed,Erik,2012-02-15 00:49:06.000,Variant 1,1,Org line G4,Sweden,se,S29 2nd,,Completed,Medium,PROD176,Closed
